cleansing,CaseFolding
Mohon jaringan XL nya di tingkatkan lagi ya  lebih dari seminggu ini jaringan XL tiba  lag malah kadang bar pun gada jaringan hanya aja  Wilayah Sumut  kab Karo kec Barusjahe,mohon jaringan xl nya di tingkatkan lagi ya  lebih dari seminggu ini jaringan xl tiba  lag malah kadang bar pun gada jaringan hanya aja  wilayah sumut  kab karo kec barusjahe
kenapa yah my xl makin kesini makin sering keluar sendiri aneh aku terus sinyalnya juga suka ilang sendiri padahal di tempatku suport dengan kartu xl,kenapa yah my xl makin kesini makin sering keluar sendiri aneh aku terus sinyalnya juga suka ilang sendiri padahal di tempatku suport dengan kartu xl
Bagus kok jaringan XL didaerah ku  makanya suka  cuma kmrin pas beli Kouta lama masuknya  untung aja ditungguin masuk di my XL Kouta nya murah  jadi seneng wkwk  cuma khusus area si  klau kluar daerah ga tau juga sama atau ga nya cuma sering log out sendiri itu kenapa ya,bagus kok jaringan xl didaerah ku  makanya suka  cuma kmrin pas beli kouta lama masuknya  untung aja ditungguin masuk di my xl kouta nya murah  jadi seneng wkwk  cuma khusus area si  klau kluar daerah ga tau juga sama atau ga nya cuma sering log out sendiri itu kenapa ya
Alhamdulillah sudah ada peningkatan sinyal sudah tercakup semua dan lumayan kenceng untuk download film  tapi murahin lagi paket nya kalo bisa  ,alhamdulillah sudah ada peningkatan sinyal sudah tercakup semua dan lumayan kenceng untuk download film  tapi murahin lagi paket nya kalo bisa  
Saya mau komplain  Saya beli paket  GB udah kepake GB alhamdulillah lancar  Tapi ini kenapa bisa lemot gini ya  Buka chrome gak bisa buka yang lain juga gak bisa  Udah bulan XL begini terus  bulan kmaren juga gitu  Saya beli paket data yg beda  setelah tinggal  GB lemot  Lemot nya itu pas saya ada dirumah aja  Tapi diluar rumah engga  padahal awal saya beli kalo saya dirumah lancar lancar aja  Tapi setelah paket data terpakai beberapa GB tibatiba lemot lagi Kenapa,saya mau komplain  saya beli paket  gb udah kepake gb alhamdulillah lancar  tapi ini kenapa bisa lemot gini ya  buka chrome gak bisa buka yang lain juga gak bisa  udah bulan xl begini terus  bulan kmaren juga gitu  saya beli paket data yg beda  setelah tinggal  gb lemot  lemot nya itu pas saya ada dirumah aja  tapi diluar rumah engga  padahal awal saya beli kalo saya dirumah lancar lancar aja  tapi setelah paket data terpakai beberapa gb tibatiba lemot lagi kenapa
Saya beli paket data dengan pembayaran menggunakan shoppy pay  tadi di aplikasi shoppy pay sudah terselesaikan pembayaran nya tpi di aplikasi my XL masih menunggu pembayaran  dan alhasil paket data pun belum masuk,saya beli paket data dengan pembayaran menggunakan shoppy pay  tadi di aplikasi shoppy pay sudah terselesaikan pembayaran nya tpi di aplikasi my xl masih menunggu pembayaran  dan alhasil paket data pun belum masuk
XL dan Axis jaringan gak guna  jelek dan sangat lambat  Tolong di percepat lagi jaringan nya  ntar bangkrut gara  jaringan gak stabil terus,xl dan axis jaringan gak guna  jelek dan sangat lambat  tolong di percepat lagi jaringan nya  ntar bangkrut gara  jaringan gak stabil terus
Tlong lah diperbaiki signal nya ya tuhan uda smgguan  mendung dikit signal mau buka apk apa atau bales email pun susah Dr dlu xL kyk gini mendung dikit signal jelek apalgi hujan,tlong lah diperbaiki signal nya ya tuhan uda smgguan  mendung dikit signal mau buka apk apa atau bales email pun susah dr dlu xl kyk gini mendung dikit signal jelek apalgi hujan
Tolong kepada pihak XL tolong untuk sinyal di bener kan karena saya sebagai pengguna xl sangat kecewa karena saya mengirim pesan wa aja tidak bisa bagaimana mau main game  Tolong di betulkan sinyal XLnya  dan Mohon di bawa,tolong kepada pihak xl tolong untuk sinyal di bener kan karena saya sebagai pengguna xl sangat kecewa karena saya mengirim pesan wa aja tidak bisa bagaimana mau main game  tolong di betulkan sinyal xlnya  dan mohon di bawa
Program produk paket internet XL sesuai kebutuhan saya beserta anak  anak saya terutama sinyal kuat di Kecamatan Pakualaman Yogyakarta tempat tinggal kami terimakasih XL smg tetap extra selalu,program produk paket internet xl sesuai kebutuhan saya beserta anak  anak saya terutama sinyal kuat di kecamatan pakualaman yogyakarta tempat tinggal kami terimakasih xl smg tetap extra selalu
myXL memang beda dari yang lain ,myxl memang beda dari yang lain 
Alhamdulillah no lama yg masih sekarang sudah aktif dan mencoba petualangan baru di XL prioritas dengan semoga tidak lemot dan masih bertahan dg XL axiata TAPI KENAPA INTERNET NYA LOADING DAN KADANG SINYAL SUKA HILANG MOHON PENCERAHANYA,alhamdulillah no lama yg masih sekarang sudah aktif dan mencoba petualangan baru di xl prioritas dengan semoga tidak lemot dan masih bertahan dg xl axiata tapi kenapa internet nya loading dan kadang sinyal suka hilang mohon pencerahanya
Aplikasi yg sering menyebalkan katanya klw begini begitu dapat bonus  sy sering sdah melakukan sesuai info  eh Bonus tk dapat yg ada paket data masih  GB  GB tp ternyata ga bsa di pake  ga tahu pa sebabnya,aplikasi yg sering menyebalkan katanya klw begini begitu dapat bonus  sy sering sdah melakukan sesuai info  eh bonus tk dapat yg ada paket data masih  gb  gb tp ternyata ga bsa di pake  ga tahu pa sebabnya
Menyedihkan banget cs nya gajelas berhenti disusahin  Sinyal nya ampun dah ditanya rincian tagihan malah keluar  Nyesel banget langganan xl prioritas pokony jangan  Udah tagihan ga jelas padahal jarang make kalo make sinyak lemah kali komplain ke cs ga guna berhenti disulitkan  Tanya rincian tagihan aja bisa bisa nya langsung selesain pembicaraan  Penipu kah,menyedihkan banget cs nya gajelas berhenti disusahin  sinyal nya ampun dah ditanya rincian tagihan malah keluar  nyesel banget langganan xl prioritas pokony jangan  udah tagihan ga jelas padahal jarang make kalo make sinyak lemah kali komplain ke cs ga guna berhenti disulitkan  tanya rincian tagihan aja bisa bisa nya langsung selesain pembicaraan  penipu kah
Maaf Sebelumnya  saya ingin bertanya kenapa XL sekarang udah seminggu Jaringannya mati mulai pukul jam malam gitu  bisakah ada perbaikan Terima kasih sebelumnya,maaf sebelumnya  saya ingin bertanya kenapa xl sekarang udah seminggu jaringannya mati mulai pukul jam malam gitu  bisakah ada perbaikan terima kasih sebelumnya
Ngelag parah  Aplg pas mau ambil bonus kuota scan vouchet  Suka tiba tiba keluar sendiri  Kecewa sm xl Tolong diperbaiki atau saya ganti kartu  Jelek banget bikin emosi,ngelag parah  aplg pas mau ambil bonus kuota scan vouchet  suka tiba tiba keluar sendiri  kecewa sm xl tolong diperbaiki atau saya ganti kartu  jelek banget bikin emosi
Jaringan xl di tempat saya jelek banget  dipaksa pakai jaringan tapi jaringan nya payah banget  padahal di kota cukup besar  ,jaringan xl di tempat saya jelek banget  dipaksa pakai jaringan tapi jaringan nya payah banget  padahal di kota cukup besar  
Xl makin kesini kok makin turun performa untuk transaksi pembelian kotanya ya aneh banget  masa ini kuota yg harga  an malahan motong pulsa  an si aneh banget  udah sering banget kaya gini,xl makin kesini kok makin turun performa untuk transaksi pembelian kotanya ya aneh banget  masa ini kuota yg harga  an malahan motong pulsa  an si aneh banget  udah sering banget kaya gini
Xl makin parah pekerjaan jadi terhambat karena sinyal sering hilang  padahal sebelumnya baik baik saja  ayolah xl masa iya dibiarkan saja jaringannya bermasalah  bisa bisa pindah ke tetangga sebelah pelanggannya,xl makin parah pekerjaan jadi terhambat karena sinyal sering hilang  padahal sebelumnya baik baik saja  ayolah xl masa iya dibiarkan saja jaringannya bermasalah  bisa bisa pindah ke tetangga sebelah pelanggannya
Saya kecewa sih saat masuk di aplikasi myXL no yg tercantum di aplikasi bukan nomor saya sehingga saat saya mengirim pulsa dan data masuk di no orang lain,saya kecewa sih saat masuk di aplikasi myxl no yg tercantum di aplikasi bukan nomor saya sehingga saat saya mengirim pulsa dan data masuk di no orang lain
Ribet  uda kehabisan kuota bli gesekan biar mudah ini mala suru scan segala  ampun dah  Masalahnya saya punya apl ini td mungkin dl iya punya uda di hapus karna hpku lemot  Bkin emosi aja,ribet  uda kehabisan kuota bli gesekan biar mudah ini mala suru scan segala  ampun dah  masalahnya saya punya apl ini td mungkin dl iya punya uda di hapus karna hpku lemot  bkin emosi aja
Saya udah mengisi paket xtra combo dan sudah bayar lewat shopee pay  Namun tidak kunjung bertambah kuota saya dan harus rugi untuk membeli kuota  Tolong itu dibenahi lagi soal pembayarannya,saya udah mengisi paket xtra combo dan sudah bayar lewat shopee pay  namun tidak kunjung bertambah kuota saya dan harus rugi untuk membeli kuota  tolong itu dibenahi lagi soal pembayarannya
klau beli paket pakai aplikasi xl trus bayar pakai shopee pay masuk paket nya lama  loading bikin deg deg kan jantung  beda ama provider sebelah cepat tanpa loading  itu aja sih masukan nya semoga bs jadi masukan untuk XL kedepannya,klau beli paket pakai aplikasi xl trus bayar pakai shopee pay masuk paket nya lama  loading bikin deg deg kan jantung  beda ama provider sebelah cepat tanpa loading  itu aja sih masukan nya semoga bs jadi masukan untuk xl kedepannya
Yang membuat saya memilih XL karena adanya bonus pilihan unlimited  sayangnya setiap sehari sebelum habis masa aktif kuota sudah tidak bisa dipergunakan  Semoga bisa dipertahankan dan lebih ditingkatkan layanan signalnya agar kami konsumen tetap setia memilih XL  Terima kasih,yang membuat saya memilih xl karena adanya bonus pilihan unlimited  sayangnya setiap sehari sebelum habis masa aktif kuota sudah tidak bisa dipergunakan  semoga bisa dipertahankan dan lebih ditingkatkan layanan signalnya agar kami konsumen tetap setia memilih xl  terima kasih
maaf saya kasih bintang dulu  soalnya udah seminggu saya kesusahan buat ngambil paket unlimited saya  setiap sudah mau beli selalu forclosed serasa hp saya gak kuat buat pakai aplikasi myXL ini  padahal ram hp saya  GB  mohon di perbaiki lagi masalahnya Terima Kasih,maaf saya kasih bintang dulu  soalnya udah seminggu saya kesusahan buat ngambil paket unlimited saya  setiap sudah mau beli selalu forclosed serasa hp saya gak kuat buat pakai aplikasi myxl ini  padahal ram hp saya  gb  mohon di perbaiki lagi masalahnya terima kasih
Masukan buat myXL Kedepannya tolong tambahkan fitur perbaikan peningkatan layanan  lokasi sehingga jika disuatu daerah yg sedang mengalami hal tersebut kita dengan mudah mengakses infonya  Misal  di daerah sedang terjadi peningkatan layanan yang mengakibatkan terjadinya gangguan sinyal internet  kemudian dengan fitur ini kita bisa cari info lokasi daerah itu  dan diterangkan bahwa sedang ada peningkatan layanan dan berapa lamanya  sehingga sbg pelanggan kita bisa memakluminya  Thanks,masukan buat myxl kedepannya tolong tambahkan fitur perbaikan peningkatan layanan  lokasi sehingga jika disuatu daerah yg sedang mengalami hal tersebut kita dengan mudah mengakses infonya  misal  di daerah sedang terjadi peningkatan layanan yang mengakibatkan terjadinya gangguan sinyal internet  kemudian dengan fitur ini kita bisa cari info lokasi daerah itu  dan diterangkan bahwa sedang ada peningkatan layanan dan berapa lamanya  sehingga sbg pelanggan kita bisa memakluminya  thanks
Kenapa saya mau aktvin kuota unlimited saya setelah kuota utama habis selalu coba lagi dan coba lagi klo sampe hangus kecewa banget sih,kenapa saya mau aktvin kuota unlimited saya setelah kuota utama habis selalu coba lagi dan coba lagi klo sampe hangus kecewa banget sih
Saya pengguna xl lumayan lama sangat kecewa  Kenapa gagal memuat data terus sih padahal udah di update aplikasinya hp juga uda di restart kenapa masih gagal terus,saya pengguna xl lumayan lama sangat kecewa  kenapa gagal memuat data terus sih padahal udah di update aplikasinya hp juga uda di restart kenapa masih gagal terus
Admin ini udah beberapa kalinya tagihan selalu saya bayar tapi kenapa data paket saya masih KB ya Ini udah hari disitu tertera hari kuota akan diriset ulang terus ini gimana penyelesaiannya,admin ini udah beberapa kalinya tagihan selalu saya bayar tapi kenapa data paket saya masih kb ya ini udah hari disitu tertera hari kuota akan diriset ulang terus ini gimana penyelesaiannya
Sebenarnya XL sinyalnya bagus di daerah pinggiran kota kediri tapi sangat di sayangkan XL suka memajukan masa aktif harusnya bulan penuh malah di majukan hari setiap isi paket internet otomotis ke potong terus setiap bulannya XL makin parah suka korupsi waktu,sebenarnya xl sinyalnya bagus di daerah pinggiran kota kediri tapi sangat di sayangkan xl suka memajukan masa aktif harusnya bulan penuh malah di majukan hari setiap isi paket internet otomotis ke potong terus setiap bulannya xl makin parah suka korupsi waktu
Saya beli internet lewat apk ini dan tidak masuk  saya bayar lewat master card dan sudah dipotong  Tolong ditindak lanjuti,saya beli internet lewat apk ini dan tidak masuk  saya bayar lewat master card dan sudah dipotong  tolong ditindak lanjuti
Saya tadi mendapat masalah dalam menggunakan aplikasi myxl  namun setelah ada beberapa arahan dari Maya dan agent xl Aplikasi sekarang sudah berjalan normal  Terimakasih,saya tadi mendapat masalah dalam menggunakan aplikasi myxl  namun setelah ada beberapa arahan dari maya dan agent xl aplikasi sekarang sudah berjalan normal  terimakasih
betul betul ya XL  tgl januari isi pulsa terus masih ada sisanya  rb terus ini pulsanya gakada lg ini dah yg ke  kalinya begini  mana harga paketnya mahal lg sebulan,betul betul ya xl  tgl januari isi pulsa terus masih ada sisanya  rb terus ini pulsanya gakada lg ini dah yg ke  kalinya begini  mana harga paketnya mahal lg sebulan
Aplikasinya memuaskan tapi ada satu keluhan dari saya tolong ya pihak XL axiata tolong banget perbagus jaringan sinyal XL nya terutama di Karawang dan harapan saya semoga XL semakin kedepan semakin bagus dan jaya,aplikasinya memuaskan tapi ada satu keluhan dari saya tolong ya pihak xl axiata tolong banget perbagus jaringan sinyal xl nya terutama di karawang dan harapan saya semoga xl semakin kedepan semakin bagus dan jaya
XL sudah bagus banget loh sinyalnya dipedesaan  Tapi kok sekarang sering trouble di daerah pedesaan  Tolong diperbaiki lagi sinyal di daerah pedesaan Trims,xl sudah bagus banget loh sinyalnya dipedesaan  tapi kok sekarang sering trouble di daerah pedesaan  tolong diperbaiki lagi sinyal di daerah pedesaan trims
xl internet bgus jrigan tlp seluler jga ok tpi tolong buat menu apk xl nya di perbagus lagi karna stiap masuk menu apk xl sllu susah kluar terus harus smpai percobaan baru msuk buat hal lain bagus kok maju terus buat xl,xl internet bgus jrigan tlp seluler jga ok tpi tolong buat menu apk xl nya di perbagus lagi karna stiap masuk menu apk xl sllu susah kluar terus harus smpai percobaan baru msuk buat hal lain bagus kok maju terus buat xl
Ini kenapa ya jaringan nya bagus sisa kuota masih banyak kenapa pas my xl ini di update kok jadi eror ini gak bisa di buka masih ngeloding mohon di perbaiki lagi ya min,ini kenapa ya jaringan nya bagus sisa kuota masih banyak kenapa pas my xl ini di update kok jadi eror ini gak bisa di buka masih ngeloding mohon di perbaiki lagi ya min
Aplikasi nya sih bagus semua paket ada tapi sayangnya harus sering  di update kan kasian kalo orang buru  ga enak  semoga di perbaiki lagi,aplikasi nya sih bagus semua paket ada tapi sayangnya harus sering  di update kan kasian kalo orang buru  ga enak  semoga di perbaiki lagi
Dari semua Jaringan cuma XL yg paling Mahal tapi tidak Berkualitas  masih mending AXIS murah banyak diskon dan penawaran spesial tapi jaringannya sama lemot dg XL  jadi mending pilih yg murah aja klo sama lemotnya,dari semua jaringan cuma xl yg paling mahal tapi tidak berkualitas  masih mending axis murah banyak diskon dan penawaran spesial tapi jaringannya sama lemot dg xl  jadi mending pilih yg murah aja klo sama lemotnya
Saya beli pulsa ngak masuk SMS malah di apk nya yang masuk Terus saya beli paket rb  gb masuk di apk tapi ngak ada SMS padahal sudah transaksi Dan pada akhirnya saya nyalain data eh malah ngak bisa ke pake Tapi di apk nya ada saya hubungi CS ternyata yang di suguhkan nomor antriannya,saya beli pulsa ngak masuk sms malah di apk nya yang masuk terus saya beli paket rb  gb masuk di apk tapi ngak ada sms padahal sudah transaksi dan pada akhirnya saya nyalain data eh malah ngak bisa ke pake tapi di apk nya ada saya hubungi cs ternyata yang di suguhkan nomor antriannya
