Ulasan,cleansing
"Plis lah sinya perbaiki!gw maen ml gabisa"" wa pending,jangan promo Mulu tpi sinyal Mash gitu"" aja!",Plis lah sinya perbaiki gw maen ml gabisa  wa pending jangan promo Mulu tpi sinyal Mash gitu  aja
Sedag terjadi masalah terus kalau mau buka aplikasi myXl padahal udah update,Sedag terjadi masalah terus kalau mau buka aplikasi myXl padahal udah update
Setiap mau ambil bonus kuota setelah isi pulsa di link selalu gagal..jadi percuma itu bonus ga kepake,Setiap mau ambil bonus kuota setelah isi pulsa di link selalu gagal  jadi percuma itu bonus ga kepake
"bonus nya ga tentu, kalo mau komplen maya kurang puas dalam membahas keluhan kita,krn maya hanya sistem,kako bs kita tuh langsung hub dengan cs SDM nya",bonus nya ga tentu  kalo mau komplen maya kurang puas dalam membahas keluhan kita krn maya hanya sistem kako bs kita tuh langsung hub dengan cs SDM nya
tingkatkan terus kualitas kuota nya . harga murah dapetnya gede . itu pelanggan yg pengen ðŸ¤²ðŸ™ðŸ‘Œ,tingkatkan terus kualitas kuota nya harga murah dapetnya gede itu pelanggan yg pengen 
Kenapa nomer saya tidak terdaftar pada jaringan padahal nomer saya sering perpanjang masa .. tapi mau live chat di xl care kalah antrian rumah sakit .,Kenapa nomer saya tidak terdaftar pada jaringan padahal nomer saya sering perpanjang masa tapi mau live chat di xl care kalah antrian rumah sakit
"Terlalu tipis buat jarak masa aktif, ketika melakukan pengisian ulang pulsa, dikira yang makek pada mampu doang mungkin, emang jaman sudah andorit, tapi belum tentu semua orang makek androit...",Terlalu tipis buat jarak masa aktif  ketika melakukan pengisian ulang pulsa  dikira yang makek pada mampu doang mungkin  emang jaman sudah andorit  tapi belum tentu semua orang makek androit
"Gini ye,pas ujan sinyal nya kok jelek bet yak,perasaan biasanya b aja,trs kalo nanggepin komentar setiap pengguna ngga usah disamain lah,klo di samain kek gini rasanya ngga lu baca,kaya lu diemin doang,bng.",Gini ye pas ujan sinyal nya kok jelek bet yak perasaan biasanya aja trs kalo nanggepin komentar setiap pengguna ngga usah disamain lah klo di samain kek gini rasanya ngga lu baca kaya lu diemin doang bng
Kartu gk jelas jaringan makin sini makin lemah bukan nya makin lama makin bagus ini makin buruk,Kartu gk jelas jaringan makin sini makin lemah bukan nya makin lama makin bagus ini makin buruk
"untuk pilihan paket bervariasi sangat suka, sinyal juga oke... kekurangan nya cuma 1, ngga tau ini bisa dibilang kekurangan atau gimana, cuman pas padam listrik, sinyal ikut padam... hilang sama sekali sinyalnya",untuk pilihan paket bervariasi sangat suka  sinyal juga oke kekurangan nya cuma ngga tau ini bisa dibilang kekurangan atau gimana  cuman pas padam listrik  sinyal ikut padam hilang sama sekali sinyalnya
Ini kekecewaan yg ke dua kali... Nyesel saya bli kartu perdana nya lagi. Pertama saya bli xl sekitar tahun 2007 2008 sampe 2013. Habis itu ganti tri sampe skarang. 2021 coba bli perdana xl buat istri tapi kuotanya borosnya bukan main. Pdhl kekuatan sinyal sama aja.,Ini kekecewaan yg ke dua kali Nyesel saya bli kartu perdana nya lagi  Pertama saya bli xl sekitar tahun sampe Habis itu ganti tri sampe skarang coba bli perdana xl buat istri tapi kuotanya borosnya bukan main  Pdhl kekuatan sinyal sama aja
Kalau bisa bikin aplikasi yg versi lite Biar yg pake hp android versi lama bisa di buka . . Tolong di perhatikan juga kami para pengguna hp android jadul,Kalau bisa bikin aplikasi yg versi lite Biar yg pake hp android versi lama bisa di buka Tolong di perhatikan juga kami para pengguna hp android jadul
"bagus sekali, tapi kalau cuaca buruk sinyal nya hilang, tolong perbaiki lagi",bagus sekali  tapi kalau cuaca buruk sinyal nya hilang  tolong perbaiki lagi
"Mending di hapus aja yg namanya unlimited (""turbo"") Lelet parah :) , dulu pertama kali pakai XL di daerah saya ngebut, sekarang malah LELET parah, harus ke lantai 2 baru bisa sosmed lancar. Otw cari provider lain yang cocok di daerah saya terimakasih",Mending di hapus aja yg namanya unlimited turbo Lelet parah dulu pertama kali pakai XL di daerah saya ngebut  sekarang malah LELET parah  harus ke lantai baru bisa sosmed lancar  Otw cari provider lain yang cocok di daerah saya terimakasih
"Pelayanan *123# sangat buruk tidak sesuai, masa pulsa sudah di beli saat pengaktifan paket malah gak bisa, udh 3 x ngalamin kaya gini, kapok pake XL",Pelayanan * sangat buruk tidak sesuai  masa pulsa sudah di beli saat pengaktifan paket malah gak bisa  udh ngalamin kaya gini  kapok pake XL
trima kasih my xl udah Versi 5.5.10 semoga ke depan nya lebih nyaman nan sukses Slalu.,trima kasih my xl udah Versi semoga ke depan nya lebih nyaman nan sukses Slalu
Udah 2 bulanan di daerah saya sinyalnya suka gak stabil udah di restart harusnya mantap malah balik lagi ke xl care cuma suruh mode pesawat sama restart. Udah gak tau lagi ini xl kenapa jadi sulit sinyalnya Padahal sebelumnya baik baik aja tu sinyal YUK XL PERBAIKILAH MASALAH SINYAL MU ITU,Udah bulanan di daerah saya sinyalnya suka gak stabil udah di restart harusnya mantap malah balik lagi ke xl care cuma suruh mode pesawat sama restart  Udah gak tau lagi ini xl kenapa jadi sulit sinyalnya Padahal sebelumnya baik baik aja tu sinyal YUK XL PERBAIKILAH MASALAH SINYAL MU ITU
"Kenapa makin ribet buat beli kouta, xtra combo mini malah gk ada ilang ntah kmna, malah disuruh beli yg VIP pdahal tertera reguler malah di bawa ke combo plus vip",Kenapa makin ribet buat beli kouta  xtra combo mini malah gk ada ilang ntah kmna  malah disuruh beli yg VIP pdahal tertera reguler malah di bawa ke combo plus vip
aplikasinya udah bagus mnurut saya g ad yg aneh tpi knapa y xl pake main game Battle royalle jaringan nya nga stabil sering reconnect,aplikasinya udah bagus mnurut saya ad yg aneh tpi knapa xl pake main game Battle royalle jaringan nya nga stabil sering reconnect
"untuk sekarang XL sudah lebih dari cukup, tapi alangkah baiknya kedepan nya di kembangkan lagi untuk fitur bonus buat para gamers.... mantapðŸ¤˜ðŸ¤˜",untuk sekarang XL sudah lebih dari cukup  tapi alangkah baiknya kedepan nya di kembangkan lagi untuk fitur bonus buat para gamers mantap
ini sudah bagus tolong di perbagus lagi supaya pemakai XL lainnya puas dalam pelayan aplikasi ini,ini sudah bagus tolong di perbagus lagi supaya pemakai XL lainnya puas dalam pelayan aplikasi ini
"Ayo lah ini kok sinyalnya hilang datang hilang datang ya, in udh 3 kali hilang hari ini",Ayo lah ini kok sinyalnya hilang datang hilang datang ya  in udh kali hilang hari ini
Xl knapa sinyal nya dah 3 hari ke blakang sinyal nya jelek .tolong di perbaiki agar kami pengguna xl nyaman. Benerin ya sinyal nya agar bagus lagi .,Xl knapa sinyal nya dah hari ke blakang sinyal nya jelek  tolong di perbaiki agar kami pengguna xl nyaman  Benerin ya sinyal nya agar bagus lagi
"Secara keseluriban sinyal bagus.. harga promo luar biasa tapi saya tidak mengerti tiba"" hilang.. harga kompetitif seimbang dengan kualitasnya..ðŸ‘",Secara keseluriban sinyal bagus harga promo luar biasa tapi saya tidak mengerti tiba  hilang harga kompetitif seimbang dengan kualitasnya  
"Tambah jaringan lg bos.. Biyar semakin lancar area jateng,. Harga paketan masih mahal bos",Tambah jaringan lg bos Biyar semakin lancar area jateng Harga paketan masih mahal bos
"sinyal XL sudah mulai bagus di wilayah Bangka tengah provinsi kepulauan Bangka Belitung,, pertahankan,, mantaaaaap,,sangat recommended",sinyal XL sudah mulai bagus di wilayah Bangka tengah provinsi kepulauan Bangka Belitung pertahankan mantap  sangat recommended
"Nunggu agent sampai 1,5jam cuma disuruh nunggu terus. Kecewa sama XL. Pulsa kepotong tiap hari padahal data seluler off. Isi pulsa buat urgent malah dipotong setiap hari. Kecewa",Nunggu agent sampai jam cuma disuruh nunggu terus  Kecewa sama XL  Pulsa kepotong tiap hari padahal data seluler off  Isi pulsa buat urgent malah dipotong setiap hari  Kecewa
Apk nya sih bagus.. Tapi kenapa JARINGAN DI DAERAH SOLO SERING BANGET GANGGUAN. Mohon segera di perbaiki dong..,Apk nya sih bagus Tapi kenapa JARINGAN DI DAERAH SOLO SERING BANGET GANGGUAN  Mohon segera di perbaiki dong
jaringan nya kurang bagus ... tolong d perbaiki ya terimakasih,jaringan nya kurang bagus tolong perbaiki ya terimakasih
"Masa beli 2 kali masuknya sekali dengan paket yang sama(Paket Xtra 10GB kuota utama + Youtube 20GB). Awalnya beli di ovo...karena ""sedang diproses""nya lama, lalu beli paket yg sama lagi di tokped langsung masuk. Tak lama kemudian saya cek yang di ovo ternyata udah berhasil juga. Namun ketika cek di aplikasi, hanya masuk 1 paketnya...cuma dapet 10GB kuota utama. Ga ada palet akumulasinya ... terus apps-nya lemot harus pake mode game booster di samsung A51.",Masa beli kali masuknya sekali dengan paket yang sama Paket Xtra  GB kuota utama Youtube  GB Awalnya beli di ovo karena  sedang diproses nya lama  lalu beli paket yg sama lagi di tokped langsung masuk  Tak lama kemudian saya cek yang di ovo ternyata udah berhasil juga  Namun ketika cek di aplikasi  hanya masuk paketnya cuma dapet  GB kuota utama  Ga ada palet akumulasinya terus apps nya lemot harus pake mode game booster di samsung
"Setelah update app tidak bisa dibuka, sdh uninstal dan instal lagi tetap sama tidak bisa di buka, gmn ini ?????",Setelah update app tidak bisa dibuka  sdh uninstal dan instal lagi tetap sama tidak bisa di buka  gmn ini
Aplikasi terputus dan keluar ketika setelah memasukan kode OTP. Bahkan setelah di reinstall.,Aplikasi terputus dan keluar ketika setelah memasukan kode OTP  Bahkan setelah di reinstall
Saran Donk Pembayaran Isi Pulsa Nya Akulaku. Bila Ada Pembayaran Akulaku Baru Bintang 5 ðŸ˜,Saran Donk Pembayaran Isi Pulsa Nya Akulaku  Bila Ada Pembayaran Akulaku Baru Bintang 
"Ni aplikasi knapa si,, kadang seneng pake myxl, kadang emosiii banget, kuota ada, jaringan lancar, tapi masih aja ""coba lagi"" kek lagi main gosok ale alee tau,, giliran lagi butuh bgt malah kaya gini _-",Ni aplikasi knapa si kadang seneng pake myxl  kadang emosi banget  kuota ada  jaringan lancar  tapi masih aja  coba lagi  kek lagi main gosok ale alee tau giliran lagi butuh bgt malah kaya gini
Tolong dong sinyalnya diperbaiki lagi buat wa aja susah apalagi buat game,Tolong dong sinyalnya diperbaiki lagi buat wa aja susah apalagi buat game
"Terimakasih, maaf bintang saya kurangi akhir akhir ini haaaanccurr jaringan ditempat saya, hujan dikit udah kacau tu jaringan ... Banyak pelanggan yg kecewa kalau begini. Mohon dibenerin , untuk teknisi nya",Terimakasih  maaf bintang saya kurangi akhir akhir ini hanccurr jaringan ditempat saya  hujan dikit udah kacau tu jaringan Banyak pelanggan yg kecewa kalau begini  Mohon dibenerin untuk teknisi nya
Pulsa gua ko bisa ngurang? Padahal udh ada paket data!! Saya sangat benarÂ² kcewa dan menyesal telah menggunakan XL!!!,Pulsa gua ko bisa ngurang  Padahal udh ada paket data Saya sangat benar kcewa dan menyesal telah menggunakan XL
"Semoga di Lembata,NTT signalnya dikuatkan lagi,towernya bertambah lagi masih beberapa daerah yang susah internet.sudah 4G tapi loadingnya agak lambat bahkan lama.tingkatkan terus signal internet nya ðŸ‘",Semoga di Lembata NTT signalnya dikuatkan lagi towernya bertambah lagi masih beberapa daerah yang susah internet sudah tapi loadingnya agak lambat bahkan lama tingkatkan terus signal internet nya 
"Terima Kasih Banyak Aplikasi XL Dikarenakan Udah Menambakan FiturÂ² Bagus, Dan Saya Senang Bisa Mendapatkan Point Bonus Buat Nanti Ditukarkan, Dan Saya Juga Mempercayai Aplikasi XL Ini Dikarenakan Saya Suka Isi Paketan Disini Suka Isi Top-up Game Juga Disini Sukses Selalu Aplikasi XL :"")",Terima Kasih Banyak Aplikasi XL Dikarenakan Udah Menambakan Fitur Bagus  Dan Saya Senang Bisa Mendapatkan Point Bonus Buat Nanti Ditukarkan  Dan Saya Juga Mempercayai Aplikasi XL Ini Dikarenakan Saya Suka Isi Paketan Disini Suka Isi Top up Game Juga Disini Sukses Selalu Aplikasi XL
Kenapa setiap isi pulsa sisa beli paket pulsa tiba2 hilang padahal tidak ada pemakaian sms atau dll kaya lintah darat sue lumayan kan sisa 6rb pulsa,Kenapa setiap isi pulsa sisa beli paket pulsa tiba  hilang padahal tidak ada pemakaian sms atau dll kaya lintah darat sue lumayan kan sisa  rb pulsa
Apk konyol aku beli paket data masih sisa 800 mb youtube.. aku isi lagi 4 gb baru yang lama malah ilang.. tolong lah ini merugikan pihak enguna xl... Kalo gini trus saya bisa pindah kekartu yang lain... Dan pasti habis ini disuruh hubungin myxl caredi padahal cuma dibaca doang kan... SAYA SANGAT KECEWA...,Apk konyol aku beli paket data masih sisa mb youtube aku isi lagi gb baru yang lama malah ilang tolong lah ini merugikan pihak enguna xl Kalo gini trus saya bisa pindah kekartu yang lain Dan pasti habis ini disuruh hubungin myxl caredi padahal cuma dibaca doang kan SAYA SANGAT KECEWA
"saya pengguna xl prioritas 3 tahun lebih kecewa, karena penagihan berulang-ulang dan membengkak tidak sewajarnya. aplikasi live chat tidak ada respon. mohon lebih memperhatikan customer",saya pengguna xl prioritas tahun lebih kecewa  karena penagihan berulang ulang dan membengkak tidak sewajarnya  aplikasi live chat tidak ada respon  mohon lebih memperhatikan customer
"XL sekarang Luar biasa lemot nya, udah 3 hari ngga bisa buka apa apa padahal kuota baru beli/masih banyak , Berulang kali restart hp/mode airplan tetap aja lemott keselll Kalau gini terus auto pindah operator!!",XL sekarang Luar biasa lemot nya  udah hari ngga bisa buka apa apa padahal kuota baru beli masih banyak Berulang kali restart hp mode airplan tetap aja lemott kesel Kalau gini terus auto pindah operator
"Stabil sih, main game lancar,. gak ke telkomsel telkomsel letoy, udah letoy di pake main game lag parah padahal pake kuota regular sinyal nya 4g+ tapi letoyy nyaa bikin naik darah,. untung ada XL, udah lama pake telkomsel, lama lama muak juga jaringam tsel,. auto pindah XL, terima kasih XL",Stabil sih  main game lancar gak ke telkomsel telkomsel letoy  udah letoy di pake main game lag parah padahal pake kuota regular sinyal nya tapi letoyy nyaa bikin naik darah untung ada XL  udah lama pake telkomsel  lama lama muak juga jaringam tsel auto pindah XL  terima kasih XL
"Ok ch, tapi kalau mau bintang 5 perbaiki sinyalnya, karna kami sangat kecewa karna sinya di daerah saya hilangÂ² terus apalagi bila sudah jam 5 sore keatas aduuuuh parah.",Ok ch  tapi kalau mau bintang perbaiki sinyalnya  karna kami sangat kecewa karna sinya di daerah saya hilang terus apalagi bila sudah jam sore keatas aduh parah
"Saya baru menggunakan aplikasi ini, saya berharap di jaringan tempat saya bisa full",Saya baru menggunakan aplikasi ini  saya berharap di jaringan tempat saya bisa full
"menggunakan layanan XL semakin mudah dengan menggunakan aplikasi ini terutama dengan beberapa promo dan potongan harga yang tak bisa dilakukan dengan sebatas *123#. akan tetapi untuk hp spek rendah seperti hp saya, sering terjadi force close sehingga myXL harus dibuka berulang-ulang",menggunakan layanan XL semakin mudah dengan menggunakan aplikasi ini terutama dengan beberapa promo dan potongan harga yang tak bisa dilakukan dengan sebatas * akan tetapi untuk hp spek rendah seperti hp saya  sering terjadi force close sehingga myXL harus dibuka berulang ulang
"makasih pelayanan nya bagus, hanya saja jaringan nya di kota saya (Gorontalo) masih kurang memadai, jaringan 4g sering down ke h+ dan tiap sekali seminggu pasti hilang jaringannya. Mohon diperbaiki lagi kualitasnya selebihnya udah bagus kok.",makasih pelayanan nya bagus  hanya saja jaringan nya di kota saya  Gorontalo  masih kurang memadai  jaringan sering down ke dan tiap sekali seminggu pasti hilang jaringannya  Mohon diperbaiki lagi kualitasnya selebihnya udah bagus kok
Apk rusak kalau masak. Setiap gue mau beli paket selalu ada tulisan apk tidak menggapi nyesel gue beli xl kalau begini terus,Apk rusak kalau masak  Setiap gue mau beli paket selalu ada tulisan apk tidak menggapi nyesel gue beli xl kalau begini terus
"katanya paska bayar, udah gitu ada uang deposit & batas limit pemakaian, tapi ada promo paket internet tetep aja kudu bayar dulu kaya pra bayar aja?!?!??",katanya paska bayar  udah gitu ada uang deposit & batas limit pemakaian  tapi ada promo paket internet tetep aja kudu bayar dulu kaya pra bayar aja
"bintang 3 dulu ,sebab baru pake xl, smogaa XL lebih baek dari yg laen",bintang dulu  sebab baru pake xl  smogaa XL lebih baek dari yg laen
mantap... ga repot kalo pakai aplikasinya... tinggal pilih pilih terus pencet beli..,mantap ga repot kalo pakai aplikasinya tinggal pilih pilih terus pencet beli
Sekarang @XL semakin maju sinyalnya Sekarang sudh gak ngelag lagi buat main gam online... Terimakasih XL sudah membuat saya puas memakainya...,Sekarang semakin maju sinyalnya Sekarang sudh gak ngelag lagi buat main gam online Terimakasih XL sudah membuat saya puas memakainya
